% Column 0: Length, mm
% Column 1: B.n, Tesla
0.00000000e+000	-2.19843471e-002	
1.55086662e-001	-2.20790878e-002	
3.10173323e-001	-2.22367047e-002	
4.65259985e-001	-2.24748207e-002	
6.20346646e-001	-2.27905251e-002	
7.75433308e-001	-2.31857306e-002	
9.30519969e-001	-2.37297404e-002	
1.08560663e+000	-2.44255461e-002	
1.24069329e+000	-2.52164731e-002	
1.39577995e+000	-2.61985901e-002	
1.55086662e+000	-2.72850554e-002	
1.70595328e+000	-2.84432531e-002	
1.86103994e+000	-2.97450900e-002	
2.01612660e+000	-3.08881137e-002	
2.17121326e+000	-3.20824251e-002	
2.32629992e+000	-3.29856731e-002	
2.48138658e+000	-3.38131979e-002	
2.63647325e+000	-3.45460144e-002	
2.79155991e+000	-3.50026002e-002	
2.94664657e+000	-3.53311564e-002	
3.10173323e+000	-3.54658280e-002	
3.25681989e+000	-3.56004995e-002	
3.41190655e+000	-3.57258486e-002	
3.56699322e+000	-3.57937418e-002	
3.72207988e+000	-3.58254249e-002	
3.87716654e+000	-3.58201625e-002	
4.03225320e+000	-3.58259067e-002	
4.18733986e+000	-3.58316509e-002	
4.34242652e+000	-3.58373952e-002	
4.49751319e+000	-3.58502873e-002	
4.65259985e+000	-3.58579292e-002	
4.80768651e+000	-3.58533126e-002	
4.96277317e+000	-3.58480319e-002	
5.11785983e+000	-3.58428186e-002	
5.27294649e+000	-3.58386060e-002	
5.42803315e+000	-3.58329243e-002	
5.58311982e+000	-3.58283728e-002	
5.73820648e+000	-3.58441987e-002	
5.89329314e+000	-3.58478067e-002	
6.04837980e+000	-3.58651601e-002	
6.20346646e+000	-3.58825135e-002	
6.35855312e+000	-3.59324827e-002	
6.51363979e+000	-3.60309614e-002	
6.66872645e+000	-3.61294401e-002	
6.82381311e+000	-3.63142031e-002	
6.97889977e+000	-3.67217674e-002	
7.13398643e+000	-3.73865321e-002	
7.28907309e+000	-3.81814734e-002	
7.44415975e+000	-3.91330829e-002	
7.59924642e+000	-4.00846923e-002	
7.75433308e+000	-4.08938398e-002	
7.90941974e+000	-4.29130848e-002	
8.06450640e+000	-4.51279795e-002	
8.21959306e+000	-4.75618519e-002	
8.37467972e+000	-4.96799733e-002	
8.52976639e+000	-5.17670247e-002	
8.68485305e+000	-5.38540762e-002	
8.83993971e+000	-5.69807365e-002	
8.99502637e+000	-6.04449942e-002	
9.15011303e+000	-6.41046802e-002	
9.30519969e+000	-6.78561467e-002	
9.46028636e+000	-7.16539351e-002	
9.61537302e+000	-7.54517235e-002	
