% Column 0: Length, mm
% Column 1: B.n, Tesla
0.00000000e+000	-4.07296817e-002	
1.55086662e-001	-4.11729661e-002	
3.10173323e-001	-4.14605649e-002	
4.65259985e-001	-4.15488403e-002	
6.20346646e-001	-4.20378737e-002	
7.75433308e-001	-4.26832997e-002	
9.30519969e-001	-4.35460529e-002	
1.08560663e+000	-4.45144324e-002	
1.24069329e+000	-4.56699952e-002	
1.39577995e+000	-4.74654443e-002	
1.55086662e+000	-4.91487628e-002	
1.70595328e+000	-5.07928621e-002	
1.86103994e+000	-5.27871865e-002	
2.01612660e+000	-5.46470111e-002	
2.17121326e+000	-5.67726944e-002	
2.32629992e+000	-5.82302035e-002	
2.48138658e+000	-5.94689887e-002	
2.63647325e+000	-6.04187835e-002	
2.79155991e+000	-6.13275807e-002	
2.94664657e+000	-6.20041604e-002	
3.10173323e+000	-6.20529450e-002	
3.25681989e+000	-6.21017297e-002	
3.41190655e+000	-6.21986450e-002	
3.56699322e+000	-6.25922543e-002	
3.72207988e+000	-6.27605565e-002	
3.87716654e+000	-6.27729211e-002	
4.03225320e+000	-6.30428759e-002	
4.18733986e+000	-6.33286995e-002	
4.34242652e+000	-6.36335156e-002	
4.49751319e+000	-6.38981634e-002	
4.65259985e+000	-6.41580351e-002	
4.80768651e+000	-6.44179068e-002	
4.96277317e+000	-6.49400725e-002	
5.11785983e+000	-6.55127265e-002	
5.27294649e+000	-6.59815696e-002	
5.42803315e+000	-6.63644815e-002	
5.58311982e+000	-6.67137098e-002	
5.73820648e+000	-6.72004611e-002	
5.89329314e+000	-6.77796619e-002	
6.04837980e+000	-6.81564214e-002	
6.20346646e+000	-6.80637303e-002	
6.35855312e+000	-6.76695198e-002	
6.51363979e+000	-6.68533374e-002	
6.66872645e+000	-6.60371550e-002	
6.82381311e+000	-6.49333107e-002	
6.97889977e+000	-6.30867344e-002	
7.13398643e+000	-6.11365967e-002	
7.28907309e+000	-5.92044718e-002	
7.44415975e+000	-5.75895657e-002	
7.59924642e+000	-5.62024626e-002	
7.75433308e+000	-5.52946481e-002	
