% Column 0: Length, mm
% Column 1: B.n, Tesla
0.00000000e+000	6.18500576e-002	
1.55086662e-001	6.28769497e-002	
3.10173323e-001	6.42087336e-002	
4.65259985e-001	6.59308654e-002	
6.20346646e-001	6.75721153e-002	
7.75433308e-001	6.92020335e-002	
9.30519969e-001	7.08319518e-002	
1.08560663e+000	7.32302191e-002	
1.24069329e+000	7.60961807e-002	
1.39577995e+000	7.98721849e-002	
1.55086662e+000	8.33809965e-002	
1.70595328e+000	8.68578282e-002	
1.86103994e+000	9.19887043e-002	
2.01612660e+000	9.61112746e-002	
2.17121326e+000	9.96058954e-002	
2.32629992e+000	1.03100516e-001	
2.48138658e+000	1.06593014e-001	
2.63647325e+000	1.10082114e-001	
2.79155991e+000	1.12426729e-001	
2.94664657e+000	1.14483719e-001	
3.10173323e+000	1.16419617e-001	
3.25681989e+000	1.18238527e-001	
3.41190655e+000	1.19957602e-001	
3.56699322e+000	1.21368805e-001	
3.72207988e+000	1.22780007e-001	
3.87716654e+000	1.24403218e-001	
4.03225320e+000	1.26876529e-001	
4.18733986e+000	1.29093985e-001	
4.34242652e+000	1.31005233e-001	
4.49751319e+000	1.32935888e-001	
4.65259985e+000	1.35321184e-001	
4.80768651e+000	1.38615405e-001	
4.96277317e+000	1.41174519e-001	
5.11785983e+000	1.43515086e-001	
5.27294649e+000	1.45855653e-001	
5.42803315e+000	1.48880469e-001	
5.58311982e+000	1.52190888e-001	
5.73820648e+000	1.54590196e-001	
5.89329314e+000	1.57054981e-001	
6.04837980e+000	1.58289638e-001	
6.20346646e+000	1.60247170e-001	
6.35855312e+000	1.60861980e-001	
6.51363979e+000	1.59439364e-001	
6.66872645e+000	1.58016748e-001	
6.82381311e+000	1.55705789e-001	
6.97889977e+000	1.51101150e-001	
7.13398643e+000	1.45922766e-001	
7.28907309e+000	1.40633732e-001	
7.44415975e+000	1.35965775e-001	
7.59924642e+000	1.31783679e-001	
7.75433308e+000	1.29400137e-001	
7.90941974e+000	1.27143148e-001	
8.06450640e+000	1.24886159e-001	
8.21959306e+000	1.22629171e-001	
8.37467972e+000	1.22105768e-001	
8.52976639e+000	1.21356943e-001	
8.68485305e+000	1.19869291e-001	
8.83993971e+000	1.20199362e-001	
8.99502637e+000	1.21180611e-001	
9.15011303e+000	1.22712055e-001	
9.30519969e+000	1.24490406e-001	
9.46028636e+000	1.26393374e-001	
9.61537302e+000	1.28296342e-001	
9.77045968e+000	1.32543054e-001	
9.92554634e+000	1.37431671e-001	
1.00806330e+001	1.41944059e-001	
1.02357197e+001	1.47138096e-001	
1.03908063e+001	1.53288835e-001	
1.05458930e+001	1.59439575e-001	
1.07009796e+001	1.66385070e-001	
1.08560663e+001	1.75222266e-001	
1.10111530e+001	1.85699615e-001	
1.11662396e+001	1.96045226e-001	
1.13213263e+001	2.02923091e-001	
1.14764130e+001	2.09800957e-001	
1.16314996e+001	2.17233407e-001	
1.17865863e+001	2.25177847e-001	
1.19416729e+001	2.32817282e-001	
1.20967596e+001	2.40137413e-001	
1.22518463e+001	2.46379665e-001	
1.24069329e+001	2.53392772e-001	
1.25620196e+001	2.61890420e-001	
1.27171062e+001	2.68867516e-001	
1.28721929e+001	2.75474321e-001	
1.30272796e+001	2.82081125e-001	
1.31823662e+001	2.90983520e-001	
1.33374529e+001	3.01086586e-001	
1.34925396e+001	3.12119982e-001	
1.36476262e+001	3.23387383e-001	
1.38027129e+001	3.32493959e-001	
1.39577995e+001	3.41600534e-001	
1.41128862e+001	3.52451608e-001	
1.42679729e+001	3.65564665e-001	
1.44230595e+001	3.78280079e-001	
1.45781462e+001	3.91249997e-001	
1.47332328e+001	4.04906031e-001	
1.48883195e+001	4.14629335e-001	
1.50434062e+001	4.22991606e-001	
1.51984928e+001	4.31108477e-001	
1.53535795e+001	4.32196881e-001	
1.55086662e+001	4.34070775e-001	
1.56637528e+001	4.40846412e-001	
1.58188395e+001	4.35866605e-001	
1.59739261e+001	4.19373905e-001	
1.61290128e+001	4.12254810e-001	
1.62840995e+001	4.05019052e-001	
1.64391861e+001	3.96692316e-001	
1.65942728e+001	3.92819694e-001	
1.67493594e+001	3.90889568e-001	
1.69044461e+001	3.91730167e-001	
1.70595328e+001	3.96219512e-001	
1.72146194e+001	4.02288197e-001	
1.73697061e+001	4.08356881e-001	
1.75247928e+001	4.25246981e-001	
1.76798794e+001	4.40280989e-001	
1.78349661e+001	4.59325653e-001	
1.79900527e+001	4.81197229e-001	
1.81451394e+001	5.06494996e-001	
1.83002261e+001	5.38633235e-001	
1.84553127e+001	5.74306730e-001	
