% Column 0: Length, mm
% Column 1: B.n, Tesla
0.00000000e+000	-2.55460316e-002	
1.55086662e-001	-2.55782320e-002	
3.10173323e-001	-2.57867753e-002	
4.65259985e-001	-2.62210887e-002	
6.20346646e-001	-2.66484969e-002	
7.75433308e-001	-2.70749378e-002	
9.30519969e-001	-2.75013787e-002	
1.08560663e+000	-2.83198348e-002	
1.24069329e+000	-2.93405353e-002	
1.39577995e+000	-3.06731633e-002	
1.55086662e+000	-3.18164872e-002	
1.70595328e+000	-3.29040484e-002	
1.86103994e+000	-3.47222802e-002	
2.01612660e+000	-3.60557664e-002	
2.17121326e+000	-3.71457610e-002	
2.32629992e+000	-3.82357556e-002	
2.48138658e+000	-3.92844922e-002	
2.63647325e+000	-4.02674295e-002	
2.79155991e+000	-4.08256552e-002	
2.94664657e+000	-4.12047186e-002	
3.10173323e+000	-4.13353608e-002	
3.25681989e+000	-4.14660030e-002	
3.41190655e+000	-4.15854462e-002	
3.56699322e+000	-4.16358645e-002	
3.72207988e+000	-4.16727790e-002	
3.87716654e+000	-4.16868365e-002	
4.03225320e+000	-4.17088659e-002	
4.18733986e+000	-4.17223347e-002	
4.34242652e+000	-4.17255590e-002	
4.49751319e+000	-4.17244143e-002	
4.65259985e+000	-4.17213037e-002	
4.80768651e+000	-4.17152863e-002	
4.96277317e+000	-4.17110857e-002	
5.11785983e+000	-4.17074254e-002	
5.27294649e+000	-4.17037650e-002	
5.42803315e+000	-4.16942797e-002	
5.58311982e+000	-4.16806069e-002	
5.73820648e+000	-4.16561326e-002	
5.89329314e+000	-4.16097509e-002	
6.04837980e+000	-4.15589205e-002	
6.20346646e+000	-4.15080901e-002	
6.35855312e+000	-4.14866704e-002	
6.51363979e+000	-4.15089933e-002	
6.66872645e+000	-4.14824855e-002	
6.82381311e+000	-4.15106954e-002	
6.97889977e+000	-4.17041071e-002	
7.13398643e+000	-4.21496371e-002	
7.28907309e+000	-4.27371099e-002	
7.44415975e+000	-4.35555823e-002	
7.59924642e+000	-4.43740547e-002	
7.75433308e+000	-4.50619771e-002	
7.90941974e+000	-4.69347040e-002	
8.06450640e+000	-4.90342024e-002	
8.21959306e+000	-5.13875099e-002	
8.37467972e+000	-5.34688353e-002	
8.52976639e+000	-5.55233975e-002	
8.68485305e+000	-5.75779597e-002	
8.83993971e+000	-6.06690652e-002	
8.99502637e+000	-6.41037633e-002	
9.15011303e+000	-6.77572495e-002	
